"","throws","fortune","Mediterranean Avenue","Baltic Avenue","Reading Railroad","Oriental Avenue","Vermont Avenue","Connecticut Avenue","St. Charles Place","Electric Company","States Avenue","Virginia Avenue","Pennsylvania Railroad","St. James Place","Tennessee Avenue","New York Avenue","Kentucky Avenue","Indiana Avenue","Illinois Avenue","B&O Railroad","Atlantic Avenue","Ventnor Avenue","Water Works","Marvin Gardens","Pacific Avenue","North Carolina Avenue","Pennsynvania Avenue","Short Line","Park Place","Boardwalk","Mediterranean Avenue Houses","Baltic Avenue Houses","Reading Railroad Houses","Oriental Avenue Houses","Vermont Avenue Houses","Connecticut Avenue Houses","St. Charles Place Houses","Electric Company Houses","States Avenue Houses","Virginia Avenue Houses","Pennsylvania Railroad Houses","St. James Place Houses","Tennessee Avenue Houses","New York Avenue Houses","Kentucky Avenue Houses","Indiana Avenue Houses","Illinois Avenue Houses","B&O Railroad Houses","Atlantic Avenue Houses","Ventnor Avenue Houses","Water Works Houses","Marvin Gardens Houses","Pacific Avenue Houses","North Carolina Avenue Houses","Pennsynvania Avenue Houses","Short Line Houses","Park Place Houses","Boardwalk Houses","Mediterranean Avenue Other","Baltic Avenue Other","Reading Railroad Other","Oriental Avenue Other","Vermont Avenue Other","Connecticut Avenue Other","St. Charles Place Other","Electric Company Other","States Avenue Other","Virginia Avenue Other","Pennsylvania Railroad Other","St. James Place Other","Tennessee Avenue Other","New York Avenue Other","Kentucky Avenue Other","Indiana Avenue Other","Illinois Avenue Other","B&O Railroad Other","Atlantic Avenue Other","Ventnor Avenue Other","Water Works Other","Marvin Gardens Other","Pacific Avenue Other","North Carolina Avenue Other","Pennsynvania Avenue Other","Short Line Other","Park Place Other","Boardwalk Other","Mediterranean Avenue Other Houses","Baltic Avenue Other Houses","Reading Railroad Other Houses","Oriental Avenue Other Houses","Vermont Avenue Other Houses","Connecticut Avenue Other Houses","St. Charles Place Other Houses","Electric Company Other Houses","States Avenue Other Houses","Virginia Avenue Other Houses","Pennsylvania Railroad Other Houses","St. James Place Other Houses","Tennessee Avenue Other Houses","New York Avenue Other Houses","Kentucky Avenue Other Houses","Indiana Avenue Other Houses","Illinois Avenue Other Houses","B&O Railroad Other Houses","Atlantic Avenue Other Houses","Ventnor Avenue Other Houses","Water Works Other Houses","Marvin Gardens Other Houses","Pacific Avenue Other Houses","North Carolina Avenue Other Houses","Pennsynvania Avenue Other Houses","Short Line Other Houses","Park Place Other Houses","Boardwalk Other Houses","mortagedSelf","liftMortageSelf","mortagedOther","liftMortageOthers","fortuneOthers","win"
"47",51,-218,0,0,0,0,0,1,0,23,0,2,0,0,0,0,12,7,3,0,0,16,0,43,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,9,10,1,5,0,18,0,0,0,0,6,14,19,0,0,0,15,0,0,8,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,1,1,1380,0
"48",105,-684,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,23,0,10,18,2,7,23,7,0,29,20,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1804,0
"49",84,1124,0,0,0,0,0,0,0,0,0,0,0,0,2,1,8,8,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,21,3,49,66,0,0,5,12,39,57,44,0,0,0,0,0,2,6,31,0,0,9,2,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,4,37,6,-120,1
"50",93,-1.00000000000011,31,0,21,0,0,0,36,2,0,0,42,0,0,45,27,0,46,3,0,0,8,0,29,25,0,24,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,22,0,0,8,0,0,5,3,0,0,58,0,0,83,11,0,0,0,0,3,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,15,2,2,2946,0
"51",94,-717,0,0,41,0,0,0,0,0,0,0,5,0,0,0,0,0,0,44,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,21,6,0,93,5,75,1,0,2,12,16,11,0,2,0,86,3,86,0,0,4,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1279.5,0
"52",128,4572,0,40,80,80,71,1,0,2,41,27,7,0,12,17,9,0,57,4,0,0,0,29,50,0,70,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,3,105,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,0,-48,1
"53",124,-667,0,0,0,1,0,0,0,0,0,0,0,0,7,39,0,0,3,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,12,21,0,38,70,5,33,34,13,2,18,0,0,6,9,0,30,83,10,24,59,0,3,71,53,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1887,0
"54",83,1066,0,0,0,0,0,0,0,0,0,0,0,52,9,11,26,4,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,29,0,0,0,0,0,0,3,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,-156,1
"55",52,-15,41,5,15,0,10,24,26,0,11,11,7,2,0,0,0,0,0,8,1,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,19,7,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,2,6,2,1393,0
"56",606,14899,38,1,0,24,6,0,0,0,2,0,0,16,0,0,0,64,6,3,3,0,27,0,0,4,61,66,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15,25,6,0,12,16,0,34,17,48,0,0,0,0,31,0,62,4,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-329,1
"57",40,2414,0,0,0,0,0,0,0,0,0,0,0,11,2,7,17,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,-246,1
"58",98,1721,26,14,40,56,18,82,1,7,41,0,0,0,0,46,19,53,37,50,85,3,9,0,87,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,-501,1
"59",145,-984,0,60,0,13,1,19,0,2,0,42,7,3,0,0,31,63,4,0,0,64,27,5,0,34,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,41,0,0,0,3,0,52,0,0,0,29,4,0,0,0,34,5,0,0,0,6,0,0,12,121,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,7,0,0,5285,0
"60",122,1548,10,5,16,0,60,1,0,6,0,44,9,12,122,0,45,4,7,16,0,30,35,58,22,67,4,78,58,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,6,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,0,-874,1
"61",93,751,23,24,35,58,54,25,78,0,41,63,11,0,46,66,33,0,0,22,50,77,17,0,87,26,23,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,-732,1
"62",85,-694,5,69,33,0,13,10,56,6,51,0,0,0,0,0,12,47,0,0,20,0,0,0,72,4,17,37,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,22,72,7,0,0,4,0,0,2,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,5,0,0,3959,0
"63",145,1941,19,23,7,0,38,34,84,12,24,1,38,6,48,2,21,60,2,0,30,3,69,51,113,82,105,6,70,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-681,1
"64",92,1204.5,33,10,0,21,1,22,0,1,0,2,0,62,2,0,59,8,0,0,3,69,59,9,86,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,0,-480,1
"65",48,-427,0,0,5,0,0,0,0,0,0,0,20,0,0,0,0,0,0,8,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,1,0,10,2,2,25,0,3,7,0,45,2,0,0,3,0,0,21,0,42,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,765,0
"66",244,-907,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,10,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5,9,33,0,73,6,2,68,1,0,13,61,3,82,116,3,0,158,154,53,109,96,4,172,0,140,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1867,0
"67",181,9124,5,21,4,0,6,1,10,0,0,0,2,0,2,52,0,49,40,3,3,35,16,0,0,4,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,6,14,37,0,29,0,0,66,0,0,0,0,0,0,34,12,0,22,0,4,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,27,9,-2.00000000000003,1
"68",239,6994,0,0,10,0,0,6,11,0,0,0,0,30,0,0,22,36,41,0,0,0,0,4,0,0,106,0,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,17,0,1,7,0,0,2,33,8,19,0,14,3,0,0,0,25,110,10,4,0,105,5,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,40,8,-629,1
"69",75,3408,0,0,0,0,0,0,0,0,0,0,0,2,8,19,25,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,52,0,19,1,1,0,2,37,3,0,0,0,0,0,4,0,0,0,0,21,5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,5,-941,1
"70",79,201,28,0,64,30,1,26,49,0,22,0,7,0,0,12,0,19,66,8,15,61,4,0,63,67,9,16,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,2,0,3,23,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,6,0,-14,1
"71",172,-469,15,5,26,6,0,0,1,0,8,0,0,0,0,2,0,39,0,0,7,0,0,3,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,0,1,0,16,6,11,2,0,69,0,76,3,0,72,17,0,48,0,64,30,4,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5,0,0,6084,0
"72",91,-124,0,0,0,0,0,0,27,0,0,0,0,23,2,19,0,0,45,0,10,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,1,57,22,27,2,0,10,6,24,2,0,0,0,0,7,0,33,0,20,3,0,42,82,8,52,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,1137,0
"73",426,15110,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,29,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10,1
"74",40,1322,0,20,31,6,11,1,0,0,0,0,17,7,13,0,23,18,0,0,0,0,0,0,0,4,0,0,29,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0,7,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,-1272,1
"75",58,-190,0,0,1,0,0,0,0,0,0,0,21,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,7,12,22,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,0
"76",125,5753,0,0,0,6,0,1,0,0,0,0,0,2,34,11,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,7,0,0,0,0,0,8,13,7,0,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,9,-121,1
"77",108,-192.5,5,14,38,1,19,6,24,0,48,7,0,0,16,2,0,0,0,0,0,64,26,3,0,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,33,5,0,0,14,10,19,2,50,0,0,0,15,0,0,3,57,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,7,0,0,1867,0
"78",168,8510,0,0,0,1,1,0,146,0,0,0,0,12,11,24,3,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-50,1
"79",128,4593,9,54,0,10,1,6,23,0,0,2,43,0,29,0,0,0,12,0,0,0,3,8,0,76,0,4,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,7,0,0,3,0,16,61,9,0,4,70,53,0,0,5,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,4,-55,1
"80",86,913.5,28,9,0,25,5,62,1,0,20,0,22,61,2,0,0,23,69,0,3,0,8,65,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,15,0,16,0,0,0,7,0,0,0,37,0,0,0,0,26,34,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,11,1,-376,1
"81",174,-448,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,25,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,35,6,93,14,80,11,32,7,60,0,76,7,71,37,100,138,0,25,29,4,9,121,78,146,0,9,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1694,0
"82",1925,-4,0,5,60,0,16,6,25,1,7,0,0,17,0,43,13,48,0,0,9,3,14,0,0,4,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,6,0,0,0,0,0,15,34,0,2,0,0,0,11,3,0,0,0,73,4,0,48,8,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2,2,15109,0
"83",124,1548,12,33,5,24,13,96,45,6,19,21,12,26,0,0,0,0,0,9,47,31,8,68,66,71,19,60,16,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2,0,6,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,-143,1
"84",207,-356,0,0,14,0,0,0,0,0,0,0,21,0,0,0,0,0,0,3,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,55,0,25,75,55,24,1,46,133,0,101,25,88,82,28,27,0,114,23,0,28,159,99,34,80,24,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1686,0
"85",58,-337,0,0,0,0,0,0,0,0,0,0,0,2,33,14,19,39,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,12,1,6,27,2,46,0,10,2,42,0,0,0,0,0,0,3,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,3,1247,0
"86",70,-218,0,0,0,0,0,0,0,0,0,0,0,39,2,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,16,1,1,38,14,0,4,58,54,0,0,0,0,44,0,0,10,3,0,0,49,0,45,61,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,1,1,2075,0
"87",161,-533,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,10,0,63,9,71,16,1,94,28,0,17,26,13,95,0,0,0,11,100,8,51,61,42,74,4,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1691,0
"88",67,-462,0,0,16,0,0,0,0,2,0,0,7,0,0,0,0,0,0,13,0,0,9,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19,9,0,4,12,58,0,0,7,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,753,0
"89",72,-752,9,0,0,10,0,1,1,55,0,2,0,11,0,0,30,0,0,52,62,0,31,8,14,0,53,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,14,0,4,0,0,0,0,0,0,0,19,34,0,6,2,0,0,7,0,0,0,18,0,0,36,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,2222,0
"90",54,1754,0,22,34,14,1,5,0,23,0,29,0,2,0,0,0,7,48,20,43,0,3,0,0,54,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,11,0,24,0,20,2,0,0,0,0,0,11,0,0,3,0,31,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,5,-108,1
"91",48,-280,0,0,0,0,0,0,1,0,0,0,0,0,23,2,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,8,0,5,13,11,0,1,44,9,0,0,0,0,0,0,3,41,10,10,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,2,815,0
"92",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"93",1481,-10,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,19,0,0,0,0,0,0,0,0,0,28,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14810,0
"94",145,1929,13,19,0,81,5,15,136,0,11,25,0,2,6,66,21,47,3,3,133,52,0,57,29,8,75,66,4,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,17,0,0,2,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,-529,1
"95",289,-663,0,0,21,0,0,0,0,0,0,0,7,0,0,0,0,0,0,19,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,272,0,0,81,4,13,0,0,0,0,0,0,0,3,1,0,0,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13713,0
"96",133,5693,0,5,0,1,39,10,15,0,2,0,0,0,0,16,3,0,0,12,26,0,0,0,0,4,8,13,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,5,0,0,0,0,1,0,16,6,11,14,0,0,2,46,0,0,57,3,32,62,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,14,0,-278,1
"97",152,4604,7,34,64,0,8,0,0,0,0,0,2,0,0,50,0,21,4,0,0,5,0,85,0,0,6,10,86,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,1,6,2,47,18,0,14,7,0,43,0,0,10,10,0,4,0,35,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2,-818,1
